State,City,Time Zone
NC,Oakgrove,America/New_York
NC,Oakhaven Farms,America/New_York
NC,Oakhurst River Estates,America/New_York
NC,Oakland,America/New_York
NC,Oakland Heights,America/New_York
NC,Oakley,America/New_York
NC,Oakley Mobile Home Park,America/New_York
NC,Oakmont Estates,America/New_York
NC,Oaks,America/New_York
NC,Oakton,America/New_York
NC,Oakview,America/New_York
NC,Oakville,America/New_York
NC,Oakwood,America/New_York
NC,Oakwood Acres,America/New_York
NC,Oakwoods,America/New_York
NC,Oberlin,America/New_York
NC,Obids,America/New_York
NC,Ocean,America/New_York
NC,Ocean City Beach,America/New_York
NC,Ocean Dunes,America/New_York
NC,Ocean Hills,America/New_York
NC,Ocean Isle Beach,America/New_York
NC,Ocean Pines,America/New_York
NC,Ocean Spray Mobile Home Estates,America/New_York
NC,Oceanway Mobile Home Park,America/New_York
NC,Oconaluftee Indian Village,America/New_York
NC,Ocracoke,America/New_York
NC,Odell,America/New_York
NC,Oden Mill,America/New_York
NC,Ogburn Crossroads,America/New_York
NC,Ogburn Station,America/New_York
NC,Ogburns Crossroads,America/New_York
NC,Ogden,America/New_York
NC,Ogreeta,America/New_York
NC,Oine,America/New_York
NC,Okeewemee,America/New_York
NC,Okisko,America/New_York
NC,Ola,America/New_York
NC,Old Bethlehem,America/New_York
NC,Old Chapel Crossroads,America/New_York
NC,Old Cumbee Place,America/New_York
NC,Old Dock,America/New_York
NC,Old Farm,America/New_York
NC,Old Farm Acres,America/New_York
NC,Old Ford,America/New_York
NC,Old Fort,America/New_York
NC,Old Gilreath,America/New_York
NC,Old Grove Mobile Home Park,America/New_York
NC,Old Hollow Estates,America/New_York
NC,Old Hundred,America/New_York
NC,Old Mill,America/New_York
NC,Old Sneedsboro,America/New_York
NC,Old Sparta,America/New_York
NC,Old Spring Hope,America/New_York
NC,Old Town,America/New_York
NC,Old Town Harbor,America/New_York
NC,Old Trap,America/New_York
NC,Old Weeksville,America/New_York
NC,Olde Farm,America/New_York
NC,Olde Providence,America/New_York
NC,Olds,America/New_York
NC,Oldtown,America/New_York
NC,Olin,America/New_York
NC,Olive Branch,America/New_York
NC,Olive Grove,America/New_York
NC,Olive Hill,America/New_York
NC,Oliver,America/New_York
NC,Olivers,America/New_York
NC,Olivers Crossroads,America/New_York
NC,Olivet,America/New_York
NC,Olivette,America/New_York
NC,Olivia,America/New_York
NC,Olympia,America/New_York
NC,Olyphic,America/New_York
NC,Onvil,America/New_York
NC,Ophir,America/New_York
NC,Ora,America/New_York
NC,Orange,America/New_York
NC,Orange Factory,America/New_York
NC,Orange Grove,America/New_York
NC,Orchard Hills,America/New_York
NC,Ore Knob,America/New_York
NC,Oregon Hill,America/New_York
NC,Oriental,America/New_York
NC,Orion,America/New_York
NC,Orlando,America/New_York
NC,Orleans,America/New_York
NC,Ormondsville,America/New_York
NC,Orrum,America/New_York
NC,Osborne,America/New_York
NC,Osborne Apartments,America/New_York
NC,Osborne Knob,America/New_York
NC,Osbornville,America/New_York
NC,Osceola,America/New_York
NC,Osgood,America/New_York
NC,Osmond,America/New_York
NC,Osprey,America/New_York
NC,Ossipee,America/New_York
NC,Ostwalt,America/New_York
NC,Oswego,America/New_York
NC,Oteen,America/New_York
NC,Othello,America/New_York
NC,Ottanola,America/New_York
NC,Otto,America/New_York
NC,Otway,America/New_York
NC,Ourdell,America/New_York
NC,Outlaws Bridge,America/New_York
NC,Oval,America/New_York
NC,Overhills,America/New_York
NC,Overlook,America/New_York
NC,Overshot,America/New_York
NC,Owens,America/New_York
NC,Owltown,America/New_York
NC,Oxford,America/New_York
NC,Oxford Park,America/New_York
NC,Oyster Creek,America/New_York
NC,Oyster Creek Landing,America/New_York
NC,Ozark,America/New_York
NC,Pactolus,America/New_York
NC,Padgett,America/New_York
NC,Pages Mobile Home Park,America/New_York
NC,Paige,America/New_York
NC,Paint Fork,America/New_York
NC,Paint Gap,America/New_York
NC,Paint Rock,America/New_York
NC,Paint Town,America/New_York
NC,Pala Alto,America/New_York
NC,Palestine,America/New_York
NC,Palmerville,America/New_York
NC,Palmyra,America/New_York
NC,Pamlico,America/New_York
NC,Pamlico Beach,America/New_York
NC,Pamlico Shores,America/New_York
NC,Pantego,America/New_York
NC,Panther Creek,America/New_York
NC,Panther Landing,America/New_York
NC,Paradise Bay Mobile Home Park,America/New_York
NC,Paradise Park,America/New_York
NC,Paradise Point,America/New_York
NC,Paramore Farm,America/New_York
NC,Park Place Mobile Home Park,America/New_York
NC,Park Spring,America/New_York
NC,Park Sumter Terrace Apartments,America/New_York
NC,Park Terrace,America/New_York
NC,Parker,America/New_York
NC,Parkers Fork,America/New_York
NC,Parkersburg,America/New_York
NC,Parkhill,America/New_York
NC,Parkland,America/New_York
NC,Parks Crossroads,America/New_York
NC,Parkstown,America/New_York
NC,Parkton,America/New_York
NC,Parktown,America/New_York
NC,Parkville,America/New_York
NC,Parkway Forest,America/New_York
NC,Parkwood,America/New_York
NC,Parkwood Lake,America/New_York
NC,Parmele,America/New_York
NC,Parrish Gap,America/New_York
NC,Parrots,America/New_York
NC,Parrott Fork,America/New_York
NC,Parsonville,America/New_York
NC,Paschall,America/New_York
NC,Pasley,America/New_York
NC,Pasquotank,America/New_York
NC,Pates,America/New_York
NC,Patetown,America/New_York
NC,Patsy Bran Mobile Home Park,America/New_York
NC,Patten,America/New_York
NC,Patterson,America/New_York
NC,Patterson Springs,America/New_York
NC,Pattons Ridge,America/New_York
NC,Pauls Crossing,America/New_York
NC,Paw Creek,America/New_York
NC,Paynes Tavern,America/New_York
NC,Pea Hill,America/New_York
NC,Pea Ridge,America/New_York
NC,Peach,America/New_York
NC,Peachland,America/New_York
NC,Peachtree,America/New_York
NC,Peachtree Mobile Home Park,America/New_York
NC,Peacock Crossroads,America/New_York
NC,Peacocks,America/New_York
NC,Peacocks Crossroads,America/New_York
NC,Pearces,America/New_York
NC,Pecan Grove Mobile Home Park,America/New_York
NC,Peden,America/New_York
NC,Pee Dee,America/New_York
NC,Pekin,America/New_York
NC,Peletier,America/New_York
NC,Pelham,America/New_York
NC,Pembroke,America/New_York
NC,Pender,America/New_York
NC,Penderlea,America/New_York
NC,Penders Crossroads,America/New_York
NC,Pendleton,America/New_York
NC,Penelo,America/New_York
NC,Penelope,America/New_York
NC,Peniel,America/New_York
NC,Penland,America/New_York
NC,Penny Hill,America/New_York
NC,Penrose,America/New_York
NC,Pensacola,America/New_York
NC,Peoria,America/New_York
NC,Peppers,America/New_York
NC,Perfection,America/New_York
NC,Perkinsville,America/New_York
NC,Perry,America/New_York
NC,Perry Hills,America/New_York
NC,Perrytown,America/New_York
NC,Peru,America/New_York
NC,Pet Crossroads,America/New_York
NC,Petche Gap,America/New_York
NC,Peters Creek,America/New_York
NC,Petersburg,America/New_York
NC,Petersburg Crossing,America/New_York
NC,Peterson,America/New_York
NC,Petersville,America/New_York
NC,Petra Mills,America/New_York
NC,Pettys Shore,America/New_York
NC,Pfafftown,America/New_York
NC,Pharrs Mill,America/New_York
NC,Phil,America/New_York
NC,Philadelphia,America/New_York
NC,Philadelphus,America/New_York
NC,Phillips Crossroads,America/New_York
NC,Phillips Mobile Home Park,America/New_York
NC,Phoenix,America/New_York
NC,Piedmont Heights,America/New_York
NC,Piedmont Park Subdivision,America/New_York
NC,Pierce Mobile Home Estates,America/New_York
NC,Pierces Crossroads,America/New_York
NC,Pierceville,America/New_York
NC,Pigeonroost,America/New_York
NC,Pike Crossroads,America/New_York
NC,Pike Road,America/New_York
NC,Pikeville,America/New_York
NC,Pilands Crossroads,America/New_York
NC,Pilot,America/New_York
NC,Pilot Mountain,America/New_York
NC,Pin Hook,America/New_York
NC,Pine Crest,America/New_York
NC,Pine Forest Acres,America/New_York
NC,Pine Fork,America/New_York
NC,Pine Grove,America/New_York
NC,Pine Grove Apartments,America/New_York
NC,Pine Hall,America/New_York
NC,Pine Harbor,America/New_York
NC,Pine Haven,America/New_York
NC,Pine Hill,America/New_York
NC,Pine Hurst Park,America/New_York
NC,Pine Knoll,America/New_York
NC,Pine Knoll Shores,America/New_York
NC,Pine Knolls,America/New_York
NC,Pine Level,America/New_York
NC,Pine Log,America/New_York
NC,Pine Log Village,America/New_York
NC,Pine Mountain Lakes,America/New_York
NC,Pine Ridge,America/New_York
NC,Pine Swamp,America/New_York
NC,Pine Terrace Mobile Home Park,America/New_York
NC,Pine Tree,America/New_York
NC,Pinebluff,America/New_York
NC,Pineburr,America/New_York
NC,Pinecrest,America/New_York
NC,Pinecroft,America/New_York
NC,Pinedell,America/New_York
NC,Pinehurst,America/New_York
NC,Pinehurst Acres,America/New_York
NC,Pinelog,America/New_York
NC,Pineola,America/New_York
NC,Piner Mobile Home Park,America/New_York
NC,Pineridge,America/New_York
NC,Pinet Knoll,America/New_York
NC,Pinetops,America/New_York
NC,Pinetown,America/New_York
NC,Pineview,America/New_York
NC,Pineview Mobile Home Park,America/New_York
NC,Pineville,America/New_York
NC,Pinewood,America/New_York
NC,Pinewood Downs,America/New_York
NC,Pinewood Forest,America/New_York
NC,Piney,America/New_York
NC,Piney Creek,America/New_York
NC,Piney Forest Crossroads,America/New_York
NC,Piney Fork,America/New_York
NC,Piney Green,America/New_York
NC,Piney Grove,America/New_York
NC,Piney Grove Landing,America/New_York
NC,Piney Mountain Estates,America/New_York
NC,Piney Plains,America/New_York
NC,Piney Ridge,America/New_York
NC,Piney Wood,America/New_York
NC,Pineygrove,America/New_York
NC,Pink Hill,America/New_York
NC,Pinkney,America/New_York
NC,Pinkston,America/New_York
NC,Pinnacle,America/New_York
NC,Pino,America/New_York
NC,Pinson,America/New_York
NC,Pioneer Mills,America/New_York
NC,Pipkin Place,America/New_York
NC,Pireway,America/New_York
NC,Pisgah,America/New_York
NC,Pisgah Forest,America/New_York
NC,Pisgah Shadows,America/New_York
NC,Pisgah View,America/New_York
NC,Pittsboro,America/New_York
NC,Pittsburg,America/New_York
NC,Plain View,America/New_York
NC,Plantation Acres,America/New_York
NC,Plantation Walk,America/New_York
NC,Planters Walk,America/New_York
NC,Plateau,America/New_York
NC,Plear,America/New_York
NC,Pleasant Acres Mobile Home Park,America/New_York
NC,Pleasant Garden,America/New_York
NC,Pleasant Gardens,America/New_York
NC,Pleasant Grove,America/New_York
NC,Pleasant Hill,America/New_York
NC,Pleasant Plains,America/New_York
NC,Pleasant Ridge,America/New_York
NC,Pleasant Valley,America/New_York
NC,Pleasant View,America/New_York
NC,Pleasantville,America/New_York
NC,Plott Farm Addition,America/New_York
NC,Plum Point Estates,America/New_York
NC,Plumtree,America/New_York
NC,Plyer,America/New_York
NC,Plymouth,America/New_York
NC,Pocomoke,America/New_York
NC,Poindexter,America/New_York
NC,Point Caswell,America/New_York
NC,Point Harbor,America/New_York
NC,Pole Creek,America/New_York
NC,Polkadot,America/New_York
NC,Polkton,America/New_York
NC,Polkville,America/New_York
NC,Pollocks,America/New_York
NC,Pollocksville,America/New_York
NC,Pomona,America/New_York
NC,Ponderosa Mobile Home Park,America/New_York
NC,Ponzer,America/New_York
NC,Pooletown,America/New_York
NC,Poor Town,America/New_York
NC,Pope Air Force Base (historical),America/New_York
NC,Pope Crossing,America/New_York
NC,Popes Crossroads,America/New_York
NC,Poplar,America/New_York
NC,Poplar Branch,America/New_York
NC,Poplar Grove,America/New_York
NC,Poplar Springs,America/New_York
NC,Poplar Tent,America/New_York
NC,Port Trinitie,America/New_York
NC,Port-O-Pines Estates,America/New_York
NC,Porter,America/New_York
NC,Porter Junction,America/New_York
NC,Portsmouth,America/New_York
NC,Possumtrot,America/New_York
NC,Postell,America/New_York
NC,Pot Neck,America/New_York
NC,Potecasi,America/New_York
NC,Poteskeet Village,America/New_York
NC,Potters Curve,America/New_York
NC,Potters Hill,America/New_York
NC,Potters Mobile Home Park,America/New_York
NC,Pottertown,America/New_York
NC,Powderhorn Mountain,America/New_York
NC,Powell Crossroads,America/New_York
NC,Powells Crossing,America/New_York
NC,Powells Mobile Home Park,America/New_York
NC,Powells Point,America/New_York
NC,Powellsville,America/New_York
NC,Powelltown,America/New_York
NC,Powers,America/New_York
NC,Powhatan,America/New_York
NC,Prentiss,America/New_York
NC,Prescott,America/New_York
NC,Prestonville,America/New_York
NC,Price,America/New_York
NC,Price Creek,America/New_York
NC,Pricetown,America/New_York
NC,Princeton,America/New_York
NC,Princeville,America/New_York
NC,Proctor,America/New_York
NC,Proctors Corner,America/New_York
NC,Proctorville,America/New_York
NC,Progress,America/New_York
NC,Propst Crossroads,America/New_York
NC,Prospect,America/New_York
NC,Prospect Hill,America/New_York
NC,Prosper,America/New_York
NC,Providence,America/New_York
NC,Providence Mill,America/New_York
NC,Providence Woods,America/New_York
NC,Proximity,America/New_York
NC,Pumpkin Center,America/New_York
NC,Pumpkintown,America/New_York
NC,Pungo,America/New_York
NC,Purlear,America/New_York
NC,Purley,America/New_York
NC,Purnell,America/New_York
NC,Purvis,America/New_York
NC,Putnam,America/New_York
NC,Pyatte,America/New_York
NC,Quail Ridge,America/New_York
NC,Quail Roost,America/New_York
NC,Quaker Gap,America/New_York
NC,Qualla,America/New_York
NC,Quebec,America/New_York
NC,Queen Creek Mobile Home Park,America/New_York
NC,Queens Acres,America/New_York
NC,Quick,America/New_York
NC,Quinerly,America/New_York
NC,Quinland,America/New_York
NC,Quinns Store,America/New_York
NC,Quitsna,America/New_York
NC,Rabbit Corner,America/New_York
NC,Rabontown,America/New_York
NC,Radford Crossroads,America/New_York
NC,Raeford,America/New_York
NC,Raemon,America/New_York
NC,Rain Forest,America/New_York
NC,Rainbow Acres Mobile Home Park,America/New_York
NC,Rainbow Springs,America/New_York
NC,Rains Crossroads,America/New_York
NC,Raintree,America/New_York
NC,Raintree Estates,America/New_York
NC,Raleigh,America/New_York
NC,Rama,America/New_York
NC,Ramblewood Apartments,America/New_York
NC,Ramblewood Mobile Home Park,America/New_York
NC,Rambling Acres,America/New_York
NC,Ramseur,America/New_York
NC,Ramsey,America/New_York
NC,Ramseys Mobile Home Park,America/New_York
NC,Ramseytown,America/New_York
NC,Randleman,America/New_York
NC,Random Woods,America/New_York
NC,Rangewood,America/New_York
NC,Rankin,America/New_York
NC,Ranlo,America/New_York
NC,Ransomville,America/New_York
NC,Rattlesnake Lodge,America/New_York
NC,Ravensford,America/New_York
NC,Ravenswood,America/New_York
NC,Ravenwood,America/New_York
NC,Rawls,America/New_York
NC,Raynham,America/New_York
NC,Raynor,America/New_York
NC,Raynor Town,America/New_York
NC,Rays Beach,America/New_York
NC,Reads Chapel,America/New_York
NC,Ready Branch,America/New_York
NC,Reb Kee,America/New_York
NC,Reba,America/New_York
NC,Rebel City,America/New_York
NC,Red Banks,America/New_York
NC,Red Brush,America/New_York
NC,Red Bug,America/New_York
NC,Red Cross,America/New_York
NC,Red Hill,America/New_York
NC,Red Maple Mobile Home Park,America/New_York
NC,Red Mountain,America/New_York
NC,Red Oak,America/New_York
NC,Red Springs,America/New_York
NC,Red Star Camp,America/New_York
NC,Red Wood Terrace Mobile Home Park,America/New_York
NC,Redallia,America/New_York
NC,Redbug,America/New_York
NC,Redcross,America/New_York
NC,Redding Hills,America/New_York
NC,Redland,America/New_York
NC,Redmon,America/New_York
NC,Redwood,America/New_York
NC,Redwood Village,America/New_York
NC,Reeds Crossroads,America/New_York
NC,Reedy Creek,America/New_York
NC,Reelsboro,America/New_York
NC,Reepsville,America/New_York
NC,Reese,America/New_York
NC,Reeves,America/New_York
NC,Refuge Mission,America/New_York
NC,Regal,America/New_York
NC,Regan,America/New_York
NC,Register,America/New_York
NC,Rehobeth,America/New_York
NC,Rehoboth,America/New_York
NC,Reid,America/New_York
NC,Reid Acres Mobile Home Park,America/New_York
NC,Reidsville,America/New_York
NC,Relief,America/New_York
NC,Ren,America/New_York
NC,Rena,America/New_York
NC,Rennert,America/New_York
NC,Renston,America/New_York
NC,Republican,America/New_York
NC,Resaca,America/New_York
NC,Research Triangle Park,America/New_York
NC,Rest Haven,America/New_York
NC,Retreat,America/New_York
NC,Revere,America/New_York
NC,Revolution,America/New_York
NC,Rex,America/New_York
NC,Reynolda,America/New_York
NC,Reynolda Park,America/New_York
NC,Reynolds Crossroads,America/New_York
NC,Reynoldson,America/New_York
NC,Rhamkatte,America/New_York
NC,Rheasville,America/New_York
NC,Rhems,America/New_York
NC,Rhodes,America/New_York
NC,Rhodhiss,America/New_York
NC,Rhodo,America/New_York
NC,Rhoney,America/New_York
NC,Rhyne,America/New_York
NC,Rhyne Crossroad,America/New_York
NC,Rice Mill,America/New_York
NC,Ricefield,America/New_York
NC,Riceville,America/New_York
NC,Rich Hill,America/New_York
NC,Rich Mountain,America/New_York
NC,Rich Square,America/New_York
NC,Richardson,America/New_York
NC,Richardsons Mobile Home Park,America/New_York
